product_id,product_name,normalized_name
CLO_5928,%$product clo_5928$%,product clo5928
ELE_7577,PRODUCT ELE_7577,product ele7577
FOO_5585,$!PRODUCT FOO_5585!$,product foo5585
CLO_2530,%!PRODUCT CLO_2530!%,product clo2530
BOO_6700,#@product boo_6700@#,product boo6700
TOY_2018,$#product toy_2018#$,product toy2018
CLO_2615,product clo_2615,product clo2615
BOO_6205,$!PRODUCT BOO_6205!$,product boo6205
TOY_7657,@PRODUCT TOY_7657@,product toy7657
FOO_2311,%$product foo_2311$%,product foo2311
BOO_5015,%#product boo_5015#%,product boo5015
BOO_2664,$product boo_2664$,product boo2664
BOO_7543,%$#PRODUCT BOO_7543#$%,product boo7543
CLO_4603,#PRODUCT CLO_4603#,product clo4603
BOO_4886,%$@product boo_4886@$%,product boo4886
FOO_9414,@!product foo_9414!@,product foo9414
CLO_9135,product clo_9135,product clo9135
BOO_5970,PRODUCT BOO_5970,product boo5970
ELE_5428,$@!PRODUCT ELE_5428!@$,product ele5428
ELE_7849,%!PRODUCT ELE_7849!%,product ele7849
CLO_4212,%PRODUCT CLO_4212%,product clo4212
FOO_4937,%$!product foo_4937!$%,product foo4937
BOO_2161,%product boo_2161%,product boo2161
ELE_9384,product ele_9384,product ele9384
ELE_2023,!PRODUCT ELE_2023!,product ele2023
TOY_5695,%$#!PRODUCT TOY_5695!#$%,product toy5695
CLO_8500,!PRODUCT CLO_8500!,product clo8500
TOY_4983,product toy_4983,product toy4983
FOO_9950,#product foo_9950#,product foo9950
TOY_7850,$!PRODUCT TOY_7850!$,product toy7850
FOO_4001,$!product foo_4001!$,product foo4001
ELE_3471,!product ele_3471!,product ele3471
CLO_8902,@PRODUCT CLO_8902@,product clo8902
BOO_7741,#product boo_7741#,product boo7741
BOO_6765,%@PRODUCT BOO_6765@%,product boo6765
CLO_5030,%$!product clo_5030!$%,product clo5030
ELE_8270,%$@!product ele_8270!@$%,product ele8270
BOO_9499,PRODUCT BOO_9499,product boo9499
TOY_1515,product toy_1515,product toy1515
ELE_4241,!product ele_4241!,product ele4241
ELE_6308,$product ele_6308$,product ele6308
CLO_7662,#@PRODUCT CLO_7662@#,product clo7662
FOO_2203,#!product foo_2203!#,product foo2203
TOY_4126,$#!product toy_4126!#$,product toy4126
BOO_3596,%$PRODUCT BOO_3596$%,product boo3596
TOY_7386,@PRODUCT TOY_7386@,product toy7386
TOY_1783,$@!PRODUCT TOY_1783!@$,product toy1783
BOO_7272,$PRODUCT BOO_7272$,product boo7272
CLO_1903,$@PRODUCT CLO_1903@$,product clo1903
CLO_9208,#PRODUCT CLO_9208#,product clo9208
TOY_7935,%@!PRODUCT TOY_7935!@%,product toy7935
TOY_7067,$#PRODUCT TOY_7067#$,product toy7067
FOO_2536,%@PRODUCT FOO_2536@%,product foo2536
ELE_6898,@product ele_6898@,product ele6898
CLO_5995,$product clo_5995$,product clo5995
TOY_1170,%$PRODUCT TOY_1170$%,product toy1170
BOO_5453,$PRODUCT BOO_5453$,product boo5453
ELE_6217,$!PRODUCT ELE_6217!$,product ele6217
BOO_3440,PRODUCT BOO_3440,product boo3440
CLO_7983,@PRODUCT CLO_7983@,product clo7983
ELE_3078,!PRODUCT ELE_3078!,product ele3078
CLO_7221,$@PRODUCT CLO_7221@$,product clo7221
TOY_4101,PRODUCT TOY_4101,product toy4101
TOY_5979,PRODUCT TOY_5979,product toy5979
BOO_1989,%!PRODUCT BOO_1989!%,product boo1989
CLO_5977,#@!PRODUCT CLO_5977!@#,product clo5977
TOY_2889,@product toy_2889@,product toy2889
FOO_5134,product foo_5134,product foo5134
FOO_2259,$#!product foo_2259!#$,product foo2259
ELE_3512,$@!PRODUCT ELE_3512!@$,product ele3512
BOO_6543,$!product boo_6543!$,product boo6543
FOO_6462,!product foo_6462!,product foo6462
TOY_3920,$!product toy_3920!$,product toy3920
FOO_5129,%#!product foo_5129!#%,product foo5129
BOO_3324,@product boo_3324@,product boo3324
TOY_6316,product toy_6316,product toy6316
BOO_7607,!PRODUCT BOO_7607!,product boo7607
CLO_7010,%product clo_7010%,product clo7010
CLO_1625,product clo_1625,product clo1625
ELE_7989,$!PRODUCT ELE_7989!$,product ele7989
CLO_7470,@!product clo_7470!@,product clo7470
BOO_5528,$#@PRODUCT BOO_5528@#$,product boo5528
TOY_2388,%product toy_2388%,product toy2388
FOO_9892,%$#@PRODUCT FOO_9892@#$%,product foo9892
BOO_1368,%!product boo_1368!%,product boo1368
ELE_4961,@product ele_4961@,product ele4961
ELE_8504,product ele_8504,product ele8504
TOY_5030,%$PRODUCT TOY_5030$%,product toy5030
TOY_8486,$#product toy_8486#$,product toy8486
BOO_5901,#PRODUCT BOO_5901#,product boo5901
TOY_6332,$!product toy_6332!$,product toy6332
BOO_4092,%PRODUCT BOO_4092%,product boo4092
TOY_2201,#@PRODUCT TOY_2201@#,product toy2201
FOO_7299,%!product foo_7299!%,product foo7299
CLO_7246,%$@product clo_7246@$%,product clo7246
FOO_7770,@PRODUCT FOO_7770@,product foo7770
BOO_9093,#product boo_9093#,product boo9093
FOO_3872,$@PRODUCT FOO_3872@$,product foo3872
BOO_2208,PRODUCT BOO_2208,product boo2208
TOY_8108,$#@product toy_8108@#$,product toy8108
FOO_2261,$@PRODUCT FOO_2261@$,product foo2261
CLO_5703,PRODUCT CLO_5703,product clo5703
FOO_8226,%#!PRODUCT FOO_8226!#%,product foo8226
BOO_2890,%$product boo_2890$%,product boo2890
FOO_8756,product foo_8756,product foo8756
BOO_6824,#product boo_6824#,product boo6824
BOO_6034,PRODUCT BOO_6034,product boo6034
FOO_9601,%@!product foo_9601!@%,product foo9601
BOO_8862,$@!PRODUCT BOO_8862!@$,product boo8862
TOY_7239,%PRODUCT TOY_7239%,product toy7239
CLO_4138,%#product clo_4138#%,product clo4138
TOY_5962,%product toy_5962%,product toy5962
BOO_6162,#@PRODUCT BOO_6162@#,product boo6162
CLO_9068,%$@product clo_9068@$%,product clo9068
TOY_7770,%@PRODUCT TOY_7770@%,product toy7770
CLO_2718,PRODUCT CLO_2718,product clo2718
TOY_1225,$PRODUCT TOY_1225$,product toy1225
TOY_8694,$PRODUCT TOY_8694$,product toy8694
FOO_4759,%!PRODUCT FOO_4759!%,product foo4759
CLO_5994,product clo_5994,product clo5994
BOO_1568,$product boo_1568$,product boo1568
FOO_1060,%$PRODUCT FOO_1060$%,product foo1060
TOY_6647,%@PRODUCT TOY_6647@%,product toy6647
TOY_8733,%$PRODUCT TOY_8733$%,product toy8733
CLO_5431,$product clo_5431$,product clo5431
ELE_6318,PRODUCT ELE_6318,product ele6318
FOO_3537,%@!product foo_3537!@%,product foo3537
ELE_1110,$#PRODUCT ELE_1110#$,product ele1110
ELE_7551,!product ele_7551!,product ele7551
TOY_5616,!product toy_5616!,product toy5616
ELE_9404,%$@product ele_9404@$%,product ele9404
FOO_3181,@product foo_3181@,product foo3181
BOO_2930,%product boo_2930%,product boo2930
BOO_8252,!PRODUCT BOO_8252!,product boo8252
CLO_7426,$product clo_7426$,product clo7426
BOO_5878,%#PRODUCT BOO_5878#%,product boo5878
CLO_5118,!product clo_5118!,product clo5118
FOO_8489,%@!product foo_8489!@%,product foo8489
TOY_9366,$!product toy_9366!$,product toy9366
BOO_8112,!PRODUCT BOO_8112!,product boo8112
BOO_3695,$#PRODUCT BOO_3695#$,product boo3695
BOO_4868,%PRODUCT BOO_4868%,product boo4868
CLO_8545,!product clo_8545!,product clo8545
BOO_7961,%$#!PRODUCT BOO_7961!#$%,product boo7961
CLO_2464,%!PRODUCT CLO_2464!%,product clo2464
FOO_3147,PRODUCT FOO_3147,product foo3147
ELE_9878,%$product ele_9878$%,product ele9878
BOO_3698,%PRODUCT BOO_3698%,product boo3698
TOY_4306,PRODUCT TOY_4306,product toy4306
CLO_3756,$!PRODUCT CLO_3756!$,product clo3756
TOY_7088,#@!product toy_7088!@#,product toy7088
TOY_2056,#@product toy_2056@#,product toy2056
TOY_6427,$product toy_6427$,product toy6427
ELE_5334,%$product ele_5334$%,product ele5334
CLO_6962,PRODUCT CLO_6962,product clo6962
TOY_1891,%product toy_1891%,product toy1891
FOO_1547,%#product foo_1547#%,product foo1547
FOO_1709,product foo_1709,product foo1709
ELE_8942,product ele_8942,product ele8942
CLO_8149,%PRODUCT CLO_8149%,product clo8149
BOO_1054,$@product boo_1054@$,product boo1054
BOO_4326,@product boo_4326@,product boo4326
ELE_8082,$!product ele_8082!$,product ele8082
BOO_1354,%!product boo_1354!%,product boo1354
TOY_7438,%product toy_7438%,product toy7438
ELE_5310,product ele_5310,product ele5310
ELE_9495,%!PRODUCT ELE_9495!%,product ele9495
TOY_6172,PRODUCT TOY_6172,product toy6172
ELE_4097,product ele_4097,product ele4097
BOO_6089,product boo_6089,product boo6089
BOO_5267,PRODUCT BOO_5267,product boo5267
TOY_2675,@product toy_2675@,product toy2675
FOO_8102,%@!PRODUCT FOO_8102!@%,product foo8102
TOY_5040,PRODUCT TOY_5040,product toy5040
CLO_9044,%$@product clo_9044@$%,product clo9044
ELE_8818,!PRODUCT ELE_8818!,product ele8818
CLO_7671,product clo_7671,product clo7671
ELE_9049,%product ele_9049%,product ele9049
CLO_5772,$#@PRODUCT CLO_5772@#$,product clo5772
FOO_9964,PRODUCT FOO_9964,product foo9964
CLO_4365,$@PRODUCT CLO_4365@$,product clo4365
ELE_4849,@PRODUCT ELE_4849@,product ele4849
TOY_6962,$product toy_6962$,product toy6962
CLO_9914,$#!PRODUCT CLO_9914!#$,product clo9914
ELE_8814,!PRODUCT ELE_8814!,product ele8814
CLO_2080,#!PRODUCT CLO_2080!#,product clo2080
CLO_3104,!PRODUCT CLO_3104!,product clo3104
CLO_9302,!product clo_9302!,product clo9302
CLO_9980,PRODUCT CLO_9980,product clo9980
BOO_9395,PRODUCT BOO_9395,product boo9395
FOO_4408,%#@product foo_4408@#%,product foo4408
FOO_8409,$PRODUCT FOO_8409$,product foo8409
ELE_8252,%#@product ele_8252@#%,product ele8252
BOO_1650,@PRODUCT BOO_1650@,product boo1650
BOO_1362,PRODUCT BOO_1362,product boo1362
FOO_7677,product foo_7677,product foo7677
FOO_6430,$PRODUCT FOO_6430$,product foo6430
TOY_6814,$@product toy_6814@$,product toy6814
FOO_1347,#@PRODUCT FOO_1347@#,product foo1347
ELE_9513,!product ele_9513!,product ele9513
TOY_5074,product toy_5074,product toy5074
TOY_8003,$PRODUCT TOY_8003$,product toy8003
BOO_2768,@product boo_2768@,product boo2768
ELE_5323,%@product ele_5323@%,product ele5323
ELE_2751,%#product ele_2751#%,product ele2751
BOO_4301,%$product boo_4301$%,product boo4301
TOY_9132,%#@!product toy_9132!@#%,product toy9132
BOO_4028,!product boo_4028!,product boo4028
FOO_5781,#@PRODUCT FOO_5781@#,product foo5781
FOO_3811,%$#product foo_3811#$%,product foo3811
BOO_1719,$PRODUCT BOO_1719$,product boo1719
BOO_2652,$#@PRODUCT BOO_2652@#$,product boo2652
BOO_2562,%#PRODUCT BOO_2562#%,product boo2562
FOO_3913,#product foo_3913#,product foo3913
BOO_3587,%$#product boo_3587#$%,product boo3587
FOO_1043,$@product foo_1043@$,product foo1043
FOO_1033,%product foo_1033%,product foo1033
ELE_1134,$@PRODUCT ELE_1134@$,product ele1134
ELE_8400,#!product ele_8400!#,product ele8400
FOO_2396,$product foo_2396$,product foo2396
CLO_7453,#product clo_7453#,product clo7453
TOY_9239,$#PRODUCT TOY_9239#$,product toy9239
ELE_9703,#@product ele_9703@#,product ele9703
TOY_8635,#!PRODUCT TOY_8635!#,product toy8635
TOY_8634,$!PRODUCT TOY_8634!$,product toy8634
TOY_3286,$product toy_3286$,product toy3286
BOO_4857,!product boo_4857!,product boo4857
ELE_6503,$PRODUCT ELE_6503$,product ele6503
FOO_9182,$#!product foo_9182!#$,product foo9182
TOY_3515,%$#product toy_3515#$%,product toy3515
CLO_5453,@product clo_5453@,product clo5453
TOY_5694,#@!product toy_5694!@#,product toy5694
BOO_2482,%$product boo_2482$%,product boo2482
BOO_4900,$@PRODUCT BOO_4900@$,product boo4900
FOO_4582,PRODUCT FOO_4582,product foo4582
ELE_4542,product ele_4542,product ele4542
CLO_6977,%product clo_6977%,product clo6977
BOO_6152,$!product boo_6152!$,product boo6152
FOO_3041,$PRODUCT FOO_3041$,product foo3041
BOO_7034,!PRODUCT BOO_7034!,product boo7034
BOO_5080,#PRODUCT BOO_5080#,product boo5080
CLO_8789,!PRODUCT CLO_8789!,product clo8789
ELE_3839,!PRODUCT ELE_3839!,product ele3839
TOY_9077,#PRODUCT TOY_9077#,product toy9077
FOO_7223,#@product foo_7223@#,product foo7223
ELE_9398,$product ele_9398$,product ele9398
ELE_7290,PRODUCT ELE_7290,product ele7290
ELE_2938,#PRODUCT ELE_2938#,product ele2938
ELE_8506,@product ele_8506@,product ele8506
ELE_3973,@PRODUCT ELE_3973@,product ele3973
BOO_3441,PRODUCT BOO_3441,product boo3441
ELE_4769,%#PRODUCT ELE_4769#%,product ele4769
ELE_1020,product ele_1020,product ele1020
FOO_2823,@product foo_2823@,product foo2823
BOO_5112,@PRODUCT BOO_5112@,product boo5112
FOO_4301,PRODUCT FOO_4301,product foo4301
ELE_9435,%@PRODUCT ELE_9435@%,product ele9435
TOY_7769,$@product toy_7769@$,product toy7769
CLO_1293,%product clo_1293%,product clo1293
BOO_7268,%@!PRODUCT BOO_7268!@%,product boo7268
TOY_4021,$!PRODUCT TOY_4021!$,product toy4021
ELE_8513,@PRODUCT ELE_8513@,product ele8513
TOY_7691,#@!PRODUCT TOY_7691!@#,product toy7691
TOY_3292,#@product toy_3292@#,product toy3292
ELE_6738,%PRODUCT ELE_6738%,product ele6738
TOY_4682,#!product toy_4682!#,product toy4682
TOY_8864,PRODUCT TOY_8864,product toy8864
TOY_4863,#!product toy_4863!#,product toy4863
BOO_1198,#@product boo_1198@#,product boo1198
TOY_6873,%@product toy_6873@%,product toy6873
BOO_9548,#@PRODUCT BOO_9548@#,product boo9548
BOO_1137,PRODUCT BOO_1137,product boo1137
FOO_1995,%product foo_1995%,product foo1995
FOO_1632,@PRODUCT FOO_1632@,product foo1632
BOO_2088,#@!product boo_2088!@#,product boo2088
BOO_2054,@PRODUCT BOO_2054@,product boo2054
CLO_4758,#PRODUCT CLO_4758#,product clo4758
CLO_2503,$product clo_2503$,product clo2503
TOY_7347,$!product toy_7347!$,product toy7347
CLO_9032,%#@!product clo_9032!@#%,product clo9032
TOY_6134,$#product toy_6134#$,product toy6134
FOO_6870,%$#@!product foo_6870!@#$%,product foo6870
ELE_1310,!product ele_1310!,product ele1310
CLO_4749,!PRODUCT CLO_4749!,product clo4749
BOO_5062,%$@product boo_5062@$%,product boo5062
TOY_9349,#@!product toy_9349!@#,product toy9349
TOY_1876,$product toy_1876$,product toy1876
ELE_2027,$product ele_2027$,product ele2027
TOY_1735,product toy_1735,product toy1735
FOO_4504,#product foo_4504#,product foo4504
CLO_7500,$!product clo_7500!$,product clo7500
FOO_1764,%!PRODUCT FOO_1764!%,product foo1764
FOO_6551,!PRODUCT FOO_6551!,product foo6551
BOO_3248,#@product boo_3248@#,product boo3248
TOY_3727,#@PRODUCT TOY_3727@#,product toy3727
TOY_1514,product toy_1514,product toy1514
TOY_6351,%product toy_6351%,product toy6351
TOY_8673,$!product toy_8673!$,product toy8673
TOY_3074,@PRODUCT TOY_3074@,product toy3074
BOO_5594,@PRODUCT BOO_5594@,product boo5594
TOY_7725,$@PRODUCT TOY_7725@$,product toy7725
TOY_3872,PRODUCT TOY_3872,product toy3872
FOO_8606,$#PRODUCT FOO_8606#$,product foo8606
FOO_1712,%$product foo_1712$%,product foo1712
CLO_4534,%#PRODUCT CLO_4534#%,product clo4534
BOO_1507,%!PRODUCT BOO_1507!%,product boo1507
TOY_7329,$PRODUCT TOY_7329$,product toy7329
ELE_6441,#PRODUCT ELE_6441#,product ele6441
ELE_3211,#@product ele_3211@#,product ele3211
ELE_2182,$PRODUCT ELE_2182$,product ele2182
BOO_1190,%#@PRODUCT BOO_1190@#%,product boo1190
TOY_5634,product toy_5634,product toy5634
TOY_4070,@product toy_4070@,product toy4070
FOO_6534,%$!product foo_6534!$%,product foo6534
CLO_3178,PRODUCT CLO_3178,product clo3178
TOY_3542,!product toy_3542!,product toy3542
TOY_5060,$!product toy_5060!$,product toy5060
TOY_4467,#!PRODUCT TOY_4467!#,product toy4467
ELE_1207,!PRODUCT ELE_1207!,product ele1207
TOY_9873,%$@product toy_9873@$%,product toy9873
BOO_5082,PRODUCT BOO_5082,product boo5082
CLO_6922,@PRODUCT CLO_6922@,product clo6922
ELE_7670,%!PRODUCT ELE_7670!%,product ele7670
ELE_3297,$product ele_3297$,product ele3297
TOY_5413,%#product toy_5413#%,product toy5413
TOY_1886,$product toy_1886$,product toy1886
ELE_4425,!PRODUCT ELE_4425!,product ele4425
ELE_1304,$#PRODUCT ELE_1304#$,product ele1304
ELE_2250,%product ele_2250%,product ele2250
TOY_6642,@PRODUCT TOY_6642@,product toy6642
CLO_5907,$#@product clo_5907@#$,product clo5907
BOO_5875,PRODUCT BOO_5875,product boo5875
TOY_9275,%#@PRODUCT TOY_9275@#%,product toy9275
CLO_3317,$@product clo_3317@$,product clo3317
ELE_4762,#PRODUCT ELE_4762#,product ele4762
BOO_7369,$#@!product boo_7369!@#$,product boo7369
BOO_9204,@product boo_9204@,product boo9204
FOO_1630,@product foo_1630@,product foo1630
CLO_6827,$!PRODUCT CLO_6827!$,product clo6827
CLO_2207,%PRODUCT CLO_2207%,product clo2207
CLO_9443,@PRODUCT CLO_9443@,product clo9443
CLO_3901,%#PRODUCT CLO_3901#%,product clo3901
FOO_2938,PRODUCT FOO_2938,product foo2938
TOY_4787,@PRODUCT TOY_4787@,product toy4787
FOO_5285,%PRODUCT FOO_5285%,product foo5285
ELE_7273,$@!product ele_7273!@$,product ele7273
BOO_4524,@PRODUCT BOO_4524@,product boo4524
TOY_8868,#@product toy_8868@#,product toy8868
FOO_8094,#PRODUCT FOO_8094#,product foo8094
ELE_9541,%PRODUCT ELE_9541%,product ele9541
CLO_8840,$!product clo_8840!$,product clo8840
BOO_1457,$product boo_1457$,product boo1457
TOY_2305,%@PRODUCT TOY_2305@%,product toy2305
BOO_5383,$!product boo_5383!$,product boo5383
TOY_3520,%product toy_3520%,product toy3520
FOO_1765,%PRODUCT FOO_1765%,product foo1765
BOO_5101,!PRODUCT BOO_5101!,product boo5101
BOO_4733,#PRODUCT BOO_4733#,product boo4733
BOO_6837,%PRODUCT BOO_6837%,product boo6837
ELE_5545,product ele_5545,product ele5545
TOY_9445,@product toy_9445@,product toy9445
FOO_3896,#PRODUCT FOO_3896#,product foo3896
CLO_5893,%@product clo_5893@%,product clo5893
FOO_7081,$product foo_7081$,product foo7081
FOO_7026,$PRODUCT FOO_7026$,product foo7026
ELE_6267,$#!PRODUCT ELE_6267!#$,product ele6267
BOO_7322,!PRODUCT BOO_7322!,product boo7322
ELE_2351,@!PRODUCT ELE_2351!@,product ele2351
FOO_6042,#@PRODUCT FOO_6042@#,product foo6042
TOY_4798,product toy_4798,product toy4798
BOO_8623,product boo_8623,product boo8623
FOO_4117,#PRODUCT FOO_4117#,product foo4117
CLO_2240,%!product clo_2240!%,product clo2240
FOO_7331,%$PRODUCT FOO_7331$%,product foo7331
FOO_2069,!product foo_2069!,product foo2069
TOY_4111,$PRODUCT TOY_4111$,product toy4111
TOY_3996,%$#PRODUCT TOY_3996#$%,product toy3996
FOO_8366,#product foo_8366#,product foo8366
TOY_1081,#@PRODUCT TOY_1081@#,product toy1081
TOY_6704,%PRODUCT TOY_6704%,product toy6704
FOO_5738,product foo_5738,product foo5738
BOO_1148,$#product boo_1148#$,product boo1148
CLO_9395,$@!PRODUCT CLO_9395!@$,product clo9395
BOO_6316,%PRODUCT BOO_6316%,product boo6316
FOO_1468,%$@PRODUCT FOO_1468@$%,product foo1468
FOO_9424,PRODUCT FOO_9424,product foo9424
ELE_8936,#product ele_8936#,product ele8936
BOO_4973,product boo_4973,product boo4973
CLO_6346,$#!PRODUCT CLO_6346!#$,product clo6346
BOO_1898,product boo_1898,product boo1898
FOO_7164,!product foo_7164!,product foo7164
TOY_4802,product toy_4802,product toy4802
CLO_2857,PRODUCT CLO_2857,product clo2857
TOY_1536,!PRODUCT TOY_1536!,product toy1536
ELE_8921,%$#!PRODUCT ELE_8921!#$%,product ele8921
FOO_4824,PRODUCT FOO_4824,product foo4824
BOO_5743,$product boo_5743$,product boo5743
TOY_3026,%#product toy_3026#%,product toy3026
BOO_5058,PRODUCT BOO_5058,product boo5058
ELE_3848,$PRODUCT ELE_3848$,product ele3848
BOO_7357,product boo_7357,product boo7357
BOO_3278,#product boo_3278#,product boo3278
FOO_7030,#@product foo_7030@#,product foo7030
CLO_9129,$PRODUCT CLO_9129$,product clo9129
CLO_9238,#@!product clo_9238!@#,product clo9238
FOO_7985,$#!product foo_7985!#$,product foo7985
CLO_8613,$!product clo_8613!$,product clo8613
FOO_9957,product foo_9957,product foo9957
ELE_9928,@!product ele_9928!@,product ele9928
BOO_1922,%$product boo_1922$%,product boo1922
ELE_6628,#product ele_6628#,product ele6628
BOO_2550,%#!product boo_2550!#%,product boo2550
CLO_6539,%PRODUCT CLO_6539%,product clo6539
BOO_4876,$PRODUCT BOO_4876$,product boo4876
ELE_7892,PRODUCT ELE_7892,product ele7892
FOO_1802,%#PRODUCT FOO_1802#%,product foo1802
CLO_6815,%#@PRODUCT CLO_6815@#%,product clo6815
BOO_2555,PRODUCT BOO_2555,product boo2555
FOO_9721,%PRODUCT FOO_9721%,product foo9721
TOY_7493,product toy_7493,product toy7493
TOY_2035,$!product toy_2035!$,product toy2035
CLO_5858,#PRODUCT CLO_5858#,product clo5858
ELE_4988,%product ele_4988%,product ele4988
CLO_5742,#@PRODUCT CLO_5742@#,product clo5742
ELE_4838,!product ele_4838!,product ele4838
CLO_8316,%#product clo_8316#%,product clo8316
CLO_8110,#PRODUCT CLO_8110#,product clo8110
TOY_3994,%$@product toy_3994@$%,product toy3994
TOY_2391,%!PRODUCT TOY_2391!%,product toy2391
FOO_4563,@!PRODUCT FOO_4563!@,product foo4563
ELE_4748,@!product ele_4748!@,product ele4748
TOY_3592,#!product toy_3592!#,product toy3592
CLO_4296,%#@product clo_4296@#%,product clo4296
CLO_9738,%!product clo_9738!%,product clo9738
CLO_8575,$#PRODUCT CLO_8575#$,product clo8575
CLO_9410,%#product clo_9410#%,product clo9410
FOO_7949,#@PRODUCT FOO_7949@#,product foo7949
FOO_5038,!product foo_5038!,product foo5038
CLO_1253,#product clo_1253#,product clo1253
TOY_4778,$PRODUCT TOY_4778$,product toy4778
CLO_6871,$@PRODUCT CLO_6871@$,product clo6871
CLO_7665,%!product clo_7665!%,product clo7665
BOO_2587,product boo_2587,product boo2587
FOO_1769,$!PRODUCT FOO_1769!$,product foo1769
TOY_7491,PRODUCT TOY_7491,product toy7491
ELE_1282,!PRODUCT ELE_1282!,product ele1282
TOY_5339,%PRODUCT TOY_5339%,product toy5339
TOY_8336,$!PRODUCT TOY_8336!$,product toy8336
TOY_7599,product toy_7599,product toy7599
TOY_7847,%$product toy_7847$%,product toy7847
ELE_2700,$PRODUCT ELE_2700$,product ele2700
ELE_1017,%@!product ele_1017!@%,product ele1017
ELE_9234,%PRODUCT ELE_9234%,product ele9234
BOO_5403,!PRODUCT BOO_5403!,product boo5403
TOY_7285,product toy_7285,product toy7285
TOY_5582,@product toy_5582@,product toy5582
TOY_2382,$#product toy_2382#$,product toy2382
ELE_6956,!PRODUCT ELE_6956!,product ele6956
TOY_4713,%#product toy_4713#%,product toy4713
BOO_1879,PRODUCT BOO_1879,product boo1879
ELE_1154,%@product ele_1154@%,product ele1154
CLO_8218,%@PRODUCT CLO_8218@%,product clo8218
TOY_8275,#@PRODUCT TOY_8275@#,product toy8275
TOY_9851,%@PRODUCT TOY_9851@%,product toy9851
TOY_4972,%$@PRODUCT TOY_4972@$%,product toy4972
BOO_6227,$#PRODUCT BOO_6227#$,product boo6227
BOO_1375,!product boo_1375!,product boo1375
BOO_6288,%!PRODUCT BOO_6288!%,product boo6288
TOY_8849,#!PRODUCT TOY_8849!#,product toy8849
CLO_1168,#product clo_1168#,product clo1168
TOY_7018,#@product toy_7018@#,product toy7018
TOY_9207,%$PRODUCT TOY_9207$%,product toy9207
CLO_7545,%#@product clo_7545@#%,product clo7545
ELE_7083,#!product ele_7083!#,product ele7083
FOO_5638,%#!product foo_5638!#%,product foo5638
BOO_6051,%@!PRODUCT BOO_6051!@%,product boo6051
TOY_3842,#PRODUCT TOY_3842#,product toy3842
FOO_1455,$!PRODUCT FOO_1455!$,product foo1455
FOO_2564,@!PRODUCT FOO_2564!@,product foo2564
TOY_9598,%@!product toy_9598!@%,product toy9598
ELE_6752,$!product ele_6752!$,product ele6752
TOY_6858,product toy_6858,product toy6858
FOO_9409,PRODUCT FOO_9409,product foo9409
BOO_9437,#@product boo_9437@#,product boo9437
CLO_4208,%$#PRODUCT CLO_4208#$%,product clo4208
ELE_7499,#PRODUCT ELE_7499#,product ele7499
FOO_9305,%$!product foo_9305!$%,product foo9305
BOO_2841,%!product boo_2841!%,product boo2841
BOO_1872,!PRODUCT BOO_1872!,product boo1872
CLO_8994,%#PRODUCT CLO_8994#%,product clo8994
BOO_2820,$product boo_2820$,product boo2820
TOY_2633,#product toy_2633#,product toy2633
BOO_4241,$#@PRODUCT BOO_4241@#$,product boo4241
TOY_1408,$@PRODUCT TOY_1408@$,product toy1408
CLO_2000,$@PRODUCT CLO_2000@$,product clo2000
ELE_3584,$#@!product ele_3584!@#$,product ele3584
FOO_3976,%$@!PRODUCT FOO_3976!@$%,product foo3976
FOO_6216,%$product foo_6216$%,product foo6216
CLO_7916,$!product clo_7916!$,product clo7916
BOO_8319,%product boo_8319%,product boo8319
ELE_9039,$#!product ele_9039!#$,product ele9039
FOO_7888,@PRODUCT FOO_7888@,product foo7888
CLO_8013,#product clo_8013#,product clo8013
CLO_3660,!product clo_3660!,product clo3660
FOO_2660,#@!PRODUCT FOO_2660!@#,product foo2660
TOY_7500,product toy_7500,product toy7500
BOO_5675,$@!product boo_5675!@$,product boo5675
FOO_7539,@product foo_7539@,product foo7539
TOY_5665,$PRODUCT TOY_5665$,product toy5665
ELE_1943,$product ele_1943$,product ele1943
ELE_7804,PRODUCT ELE_7804,product ele7804
ELE_5435,@product ele_5435@,product ele5435
BOO_3962,!PRODUCT BOO_3962!,product boo3962
TOY_8085,product toy_8085,product toy8085
FOO_8101,%#@PRODUCT FOO_8101@#%,product foo8101
ELE_3715,%#!product ele_3715!#%,product ele3715
FOO_4999,product foo_4999,product foo4999
ELE_3097,!product ele_3097!,product ele3097
TOY_5996,PRODUCT TOY_5996,product toy5996
BOO_7591,$product boo_7591$,product boo7591
BOO_9270,$PRODUCT BOO_9270$,product boo9270
ELE_5274,%$product ele_5274$%,product ele5274
ELE_2654,#@!PRODUCT ELE_2654!@#,product ele2654
CLO_6946,%$product clo_6946$%,product clo6946
BOO_2656,$#product boo_2656#$,product boo2656
TOY_1092,#product toy_1092#,product toy1092
ELE_3410,product ele_3410,product ele3410
ELE_5616,%$@!product ele_5616!@$%,product ele5616
FOO_5795,%#!PRODUCT FOO_5795!#%,product foo5795
TOY_6449,$@!PRODUCT TOY_6449!@$,product toy6449
ELE_7498,product ele_7498,product ele7498
ELE_4076,product ele_4076,product ele4076
BOO_5131,%$PRODUCT BOO_5131$%,product boo5131
ELE_7184,$!PRODUCT ELE_7184!$,product ele7184
CLO_8101,#PRODUCT CLO_8101#,product clo8101
TOY_1222,%!PRODUCT TOY_1222!%,product toy1222
ELE_9048,!PRODUCT ELE_9048!,product ele9048
BOO_2980,#!product boo_2980!#,product boo2980
